contestID,problemID,rating,tags
343,B,1607,"['data structures', 'greedy', 'implementation']"
343,C,1873,"['binary search', 'greedy', 'two pointers']"
343,D,2138,"['data structures', 'dfs and similar', 'trees']"
343,E,2906,"['brute force', 'dfs and similar', 'divide and conquer', 'flows', 'greedy']"
344,A,763,['implementation']
344,B,1300,"['brute force', 'math']"
344,C,1620,['math']
344,D,1697,"['data structures', 'greedy', 'implementation']"
344,E,2194,"['binary search', 'two pointers']"
342,A,1338,"['greedy', 'implementation']"
342,B,1617,"['brute force', 'greedy', 'implementation']"
342,C,1869,['geometry']
342,D,2411,"['bitmasks', 'dfs and similar', 'dp']"
342,E,2390,"['data structures', 'divide and conquer', 'trees']"
340,A,1315,['math']
340,B,2090,"['brute force', 'geometry']"
340,C,1819,"['combinatorics', 'implementation', 'math']"
340,D,1858,"['binary search', 'data structures', 'dp']"
340,E,2293,"['combinatorics', 'math']"
341,A,1648,['math']
341,B,1549,"['binary search', 'data structures', 'dp']"
341,C,1948,"['combinatorics', 'dp', 'math']"
341,D,2515,['data structures']
341,E,3155,"['constructive algorithms', 'greedy']"
337,A,1092,"['dp', 'graph matchings', 'greedy']"
337,B,1512,"['greedy', 'math', 'number theory']"
337,C,1816,"['binary search', 'greedy', 'math', 'matrices', 'number theory']"
337,D,2271,"['dfs and similar', 'divide and conquer', 'dp', 'trees']"
337,E,2514,"['brute force', 'number theory', 'trees']"
338,A,1737,"['greedy', 'math', 'number theory']"
338,B,1948,"['dfs and similar', 'dp', 'trees']"
338,C,2249,"['brute force', 'dp', 'number theory']"
338,D,2900,"['chinese remainder theorem', 'math', 'number theory']"
338,E,2626,['data structures']
336,A,980,"['implementation', 'math']"
336,B,1857,['math']
336,C,1797,"['brute force', 'greedy', 'implementation', 'number theory']"
336,D,2309,"['combinatorics', 'math']"
336,E,4000,"['bitmasks', 'combinatorics', 'dp', 'implementation']"
326,A,1439,[]
326,B,2036,[]
326,C,2114,[]
326,D,2477,[]
326,E,2868,[]
326,F,4000,[]
333,A,1466,['greedy']
333,B,1760,['greedy']
333,C,2672,"['brute force', 'constructive algorithms']"
333,D,2163,"['binary search', 'bitmasks', 'brute force', 'implementation', 'sortings']"
333,E,2493,"['binary search', 'bitmasks', 'brute force', 'geometry', 'sortings']"
334,A,994,['implementation']
334,B,1617,['sortings']
334,C,1600,['math']
334,D,1877,"['greedy', 'implementation', 'two pointers']"
334,E,4000,[]
332,A,1287,['implementation']
332,B,1562,"['data structures', 'dp', 'implementation']"
332,C,2151,"['data structures', 'greedy', 'sortings']"
332,D,2463,"['graphs', 'math']"
332,E,2561,"['dp', 'greedy', 'implementation']"
329,A,1479,"['constructive algorithms', 'greedy']"
329,B,1551,"['dfs and similar', 'shortest paths']"
329,C,2382,['constructive algorithms']
329,D,2473,['constructive algorithms']
329,E,4000,['math']
330,A,937,"['brute force', 'implementation']"
330,B,1340,"['constructive algorithms', 'graphs']"
330,C,1570,['matrices']
330,D,1841,"['dfs and similar', 'implementation', 'shortest paths']"
330,E,2808,[]
331,A1,1371,"['brute force', 'implementation']"
331,A2,1514,"['data structures', 'sortings']"
331,B1,1650,['implementation']
331,B2,1883,['data structures']
331,C1,1095,['dp']
331,C2,2357,['dp']
331,C3,2570,['dp']
331,D1,2344,"['dfs and similar', 'implementation']"
331,D2,2666,['graphs']
331,D3,3184,"['data structures', 'implementation', 'trees']"
331,E1,4000,"['constructive algorithms', 'graphs', 'implementation']"
331,E2,4000,"['constructive algorithms', 'dp']"
324,A1,0,[]
324,A2,1511,[]
324,B1,1655,[]
324,B2,1888,[]
324,C1,1511,[]
324,C2,2450,[]
324,C3,2558,[]
324,D1,2502,[]
324,D2,2791,[]
324,D3,4000,[]
324,E1,2936,[]
324,E2,4000,[]
325,A,1532,['implementation']
325,B,1924,"['binary search', 'math']"
325,C,2686,"['dfs and similar', 'shortest paths']"
325,D,3033,['dsu']
325,E,2787,"['combinatorics', 'dfs and similar', 'dsu', 'graphs', 'greedy']"
327,A,1229,"['brute force', 'dp', 'implementation']"
327,B,1248,['math']
327,C,1704,"['combinatorics', 'math']"
327,D,1909,"['constructive algorithms', 'dfs and similar', 'graphs']"
327,E,2351,"['bitmasks', 'combinatorics', 'constructive algorithms', 'dp', 'meet-in-the-middle']"
321,A,1856,"['binary search', 'implementation', 'math']"
321,B,1944,"['dp', 'flows', 'greedy']"
321,C,2089,"['constructive algorithms', 'dfs and similar', 'divide and conquer', 'greedy', 'trees']"
321,D,2928,"['dp', 'greedy', 'math']"
321,E,2696,"['data structures', 'divide and conquer', 'dp']"
322,A,1104,['greedy']
322,B,1625,"['combinatorics', 'math']"
322,C,1933,"['implementation', 'math', 'number theory']"
322,D,2109,"['dp', 'flows', 'greedy', 'two pointers']"
322,E,2462,['divide and conquer']
319,A,1496,"['combinatorics', 'math']"
319,B,1856,"['data structures', 'implementation']"
319,C,2117,"['dp', 'geometry']"
319,D,2814,"['greedy', 'hashing', 'string suffix structures', 'strings']"
319,E,4000,['data structures']
320,A,1140,"['brute force', 'greedy']"
320,B,1538,"['dfs and similar', 'graphs']"
320,C,1739,['math']
320,D,2053,['data structures']
320,E,2417,['dp']
317,A,1682,['brute force']
317,B,1992,"['brute force', 'implementation']"
317,C,2574,"['constructive algorithms', 'dfs and similar', 'graphs', 'trees']"
317,D,2293,"['dp', 'games']"
317,E,4000,"['constructive algorithms', 'shortest paths']"
318,A,1014,['math']
318,B,1369,"['implementation', 'strings', 'two pointers']"
318,C,1639,"['greedy', 'math']"
318,D,2077,['dfs and similar']
318,E,4000,"['constructive algorithms', 'dfs and similar']"
316,A1,1151,['greedy']
316,A2,1387,['math']
316,B1,1574,"['brute force', 'dfs and similar']"
316,B2,1600,"['dfs and similar', 'dp']"
316,C1,2195,['flows']
316,C2,2294,"['flows', 'graph matchings']"
316,D1,2233,"['brute force', 'dp']"
316,D2,2308,['dp']
316,D3,2390,"['dp', 'math']"
316,E1,1533,"['brute force', 'data structures']"
316,E2,2367,"['data structures', 'math']"
316,E3,2447,"['data structures', 'math']"
316,F1,2435,"['dfs and similar', 'implementation']"
316,F2,2469,[]
316,F3,2549,"['constructive algorithms', 'dfs and similar', 'implementation']"
316,G1,1794,"['hashing', 'strings']"
316,G2,2226,['string suffix structures']
316,G3,2793,['string suffix structures']
314,A,1569,['implementation']
314,B,2042,"['binary search', 'dfs and similar', 'strings']"
314,C,2034,"['data structures', 'dp']"
314,D,2497,"['binary search', 'data structures', 'geometry', 'sortings', 'two pointers']"
314,E,2914,['dp']
315,A,1477,['brute force']
315,B,1267,['implementation']
315,C,1742,"['dp', 'greedy', 'implementation']"
315,D,2266,"['dfs and similar', 'strings']"
315,E,2422,"['combinatorics', 'data structures']"
313,A,1037,"['implementation', 'number theory']"
313,B,1242,"['dp', 'implementation']"
313,C,1518,"['constructive algorithms', 'greedy', 'implementation', 'sortings']"
313,D,2136,['dp']
313,E,2426,"['constructive algorithms', 'data structures', 'dsu', 'greedy']"
305,A,1638,"['brute force', 'constructive algorithms']"
305,B,1768,"['brute force', 'math']"
305,C,1646,[]
305,D,2472,"['combinatorics', 'math']"
305,E,2350,['games']
309,A,2024,"['binary search', 'math', 'two pointers']"
309,B,2218,['two pointers']
309,C,2013,"['binary search', 'bitmasks', 'greedy']"
309,D,2685,"['brute force', 'geometry']"
309,E,2978,"['binary search', 'greedy']"
308,A,2216,[]
308,B,2153,[]
308,C,2255,[]
308,D,2613,[]
308,E,3023,[]
303,A,1355,"['constructive algorithms', 'implementation', 'math']"
303,B,1830,"['implementation', 'math']"
303,C,2460,"['brute force', 'math']"
303,D,2689,"['math', 'number theory']"
303,E,4000,['dp']
304,A,1325,"['brute force', 'math']"
304,B,1451,"['brute force', 'implementation']"
304,C,1505,['constructive algorithms']
304,D,1927,"['math', 'ternary search']"
304,E,2693,['math']
300,A,1176,"['brute force', 'constructive algorithms', 'implementation']"
300,B,1563,"['brute force', 'dfs and similar']"
300,C,1824,"['brute force', 'combinatorics']"
300,D,2641,"['dp', 'fft']"
300,E,2300,"['binary search', 'math']"
293,A,1577,"['games', 'greedy']"
293,B,2711,"['brute force', 'combinatorics']"
293,C,2378,"['brute force', 'math', 'number theory']"
293,D,2674,"['geometry', 'math', 'probabilities', 'two pointers']"
293,E,2769,"['data structures', 'divide and conquer', 'trees']"
299,A,1075,"['brute force', 'number theory', 'sortings']"
299,B,1125,"['brute force', 'implementation']"
299,C,1510,"['games', 'greedy']"
299,D,4000,[]
299,E,2288,[]
297,A,1715,['constructive algorithms']
297,B,1624,"['constructive algorithms', 'greedy']"
297,C,2454,['constructive algorithms']
297,D,2519,['constructive algorithms']
297,E,3035,['data structures']
298,A,1309,"['greedy', 'implementation']"
298,B,1289,"['brute force', 'greedy', 'implementation']"
298,C,1698,"['combinatorics', 'constructive algorithms', 'math', 'number theory']"
298,D,1756,"['greedy', 'math', 'sortings']"
298,E,4000,"['constructive algorithms', 'sortings']"
292,A,1158,['implementation']
292,B,1317,"['graphs', 'implementation']"
292,C,2015,['brute force']
292,D,2083,"['data structures', 'dfs and similar', 'dp', 'dsu']"
292,E,1906,['data structures']
295,A,1427,"['data structures', 'implementation']"
295,B,1645,"['dp', 'graphs', 'shortest paths']"
295,C,2095,"['combinatorics', 'dp', 'graphs', 'shortest paths']"
295,D,2447,"['combinatorics', 'dp']"
295,E,2505,['data structures']
296,A,1230,"['greedy', 'math']"
296,B,1918,"['combinatorics', 'dp']"
296,C,1621,"['data structures', 'dp', 'implementation']"
296,D,2020,"['dp', 'graphs']"
296,E,2647,"['combinatorics', 'dfs and similar', 'dp']"
294,A,907,"['implementation', 'math']"
294,B,1765,"['dp', 'greedy']"
294,C,1863,"['combinatorics', 'number theory']"
294,D,2665,"['brute force', 'implementation', 'number theory']"
294,E,2505,"['dp', 'trees']"
288,A,1422,['greedy']
288,B,1524,['combinatorics']
288,C,1700,"['implementation', 'math']"
288,D,2395,"['combinatorics', 'dfs and similar', 'trees']"
288,E,2874,"['dp', 'implementation', 'math']"
289,A,1153,"['brute force', 'implementation']"
289,B,1463,"['brute force', 'dp', 'implementation', 'sortings', 'ternary search']"
289,C,1339,"['constructive algorithms', 'implementation']"
289,D,1780,"['brute force', 'combinatorics', 'dfs and similar', 'math']"
289,E,1997,"['data structures', 'greedy', 'implementation', 'math']"
286,A,1285,"['constructive algorithms', 'math']"
286,B,2157,['implementation']
286,C,2121,"['greedy', 'implementation']"
286,D,2661,"['data structures', 'sortings']"
286,E,2848,"['constructive algorithms', 'fft', 'math']"
287,A,1218,"['brute force', 'implementation']"
287,B,1701,"['binary search', 'math']"
287,C,1639,"['constructive algorithms', 'greedy', 'implementation', 'math']"
287,D,2392,[]
287,E,2353,"['data structures', 'greedy']"
285,A,1093,"['greedy', 'implementation']"
285,B,1228,['implementation']
285,C,1278,"['greedy', 'implementation', 'sortings']"
285,D,1834,"['bitmasks', 'combinatorics', 'dp', 'implementation', 'meet-in-the-middle']"
285,E,4000,"['combinatorics', 'dp', 'math']"
283,A,1729,"['constructive algorithms', 'implementation']"
283,B,1734,"['dfs and similar', 'dp', 'graphs']"
283,C,2156,['dp']
283,D,2492,"['dp', 'math', 'number theory']"
283,E,2865,"['combinatorics', 'data structures', 'math']"
284,A,1425,"['implementation', 'math', 'number theory']"
284,B,1135,"['brute force', 'implementation']"
284,C,1784,"['constructive algorithms', 'data structures', 'dp']"
284,D,2086,"['dfs and similar', 'dp']"
284,E,2664,"['dfs and similar', 'dp']"
282,A,826,['implementation']
282,B,1473,"['greedy', 'math']"
282,C,1569,"['constructive algorithms', 'implementation', 'math']"
282,D,2301,"['dp', 'games']"
282,E,2282,"['bitmasks', 'data structures', 'trees']"
280,A,2046,['geometry']
280,B,1810,"['data structures', 'implementation', 'two pointers']"
280,C,2191,"['implementation', 'math', 'probabilities', 'trees']"
280,D,2927,"['data structures', 'flows']"
280,E,4000,"['data structures', 'dp', 'implementation', 'math']"
281,A,777,['strings']
281,B,1739,"['brute force', 'implementation', 'two pointers']"
281,C,2146,"['geometry', 'implementation']"
281,D,2133,['two pointers']
281,E,2508,['math']
279,A,1433,"['brute force', 'geometry', 'implementation']"
279,B,1402,"['binary search', 'brute force', 'implementation', 'two pointers']"
279,C,1789,"['dp', 'implementation', 'two pointers']"
279,D,2550,"['bitmasks', 'dp']"
279,E,1973,"['games', 'greedy']"
277,A,1349,"['dfs and similar', 'dsu']"
277,B,2255,"['constructive algorithms', 'geometry']"
277,C,2416,"['games', 'implementation']"
277,D,2944,"['dp', 'probabilities']"
277,E,2343,['flows']
278,A,921,['implementation']
278,B,1536,"['brute force', 'strings']"
278,C,1537,['dsu']
278,D,2459,"['constructive algorithms', 'geometry']"
278,E,4000,['games']
276,A,964,['implementation']
276,B,1380,"['games', 'greedy']"
276,C,1549,"['data structures', 'implementation', 'sortings']"
276,D,1747,"['bitmasks', 'dp', 'greedy', 'implementation', 'math']"
276,E,2270,"['data structures', 'graphs', 'trees']"
274,A,1538,"['binary search', 'greedy', 'sortings']"
274,B,1798,"['dfs and similar', 'dp', 'greedy', 'trees']"
274,C,2673,"['brute force', 'geometry']"
274,D,2214,"['dfs and similar', 'graphs', 'greedy', 'sortings']"
274,E,4000,"['data structures', 'implementation']"
275,A,957,['implementation']
275,B,1752,"['constructive algorithms', 'implementation']"
275,C,1628,"['binary search', 'greedy', 'sortings']"
275,D,2136,"['dfs and similar', 'dp', 'trees']"
275,E,4000,[]
272,A,1003,"['implementation', 'math']"
272,B,1410,"['implementation', 'math']"
272,C,1627,"['data structures', 'implementation']"
272,D,1964,"['combinatorics', 'math', 'sortings']"
272,E,2360,"['combinatorics', 'constructive algorithms', 'graphs']"
273,A,1428,[]
273,B,1676,['combinatorics']
273,C,2251,"['graphs', 'greedy']"
273,D,2422,['dp']
273,E,2629,"['dp', 'games']"
271,A,839,['brute force']
271,B,1466,"['binary search', 'brute force', 'math', 'number theory']"
271,C,1508,"['constructive algorithms', 'implementation']"
271,D,1879,"['data structures', 'strings']"
271,E,2369,"['constructive algorithms', 'math', 'number theory']"
269,A,1631,"['greedy', 'math']"
269,B,1750,['dp']
269,C,2149,"['constructive algorithms', 'flows', 'graphs', 'greedy']"
269,D,2563,"['data structures', 'dp']"
269,E,4000,[]
270,A,1156,"['geometry', 'implementation', 'math']"
270,B,1380,"['data structures', 'greedy', 'implementation']"
270,C,1785,"['binary search', 'greedy', 'implementation', 'math', 'sortings']"
270,D,2017,['dp']
270,E,2664,"['dfs and similar', 'sortings']"
268,A,806,['brute force']
268,B,1072,"['implementation', 'math']"
268,C,1542,"['constructive algorithms', 'implementation']"
268,D,2603,['dp']
268,E,2090,"['math', 'probabilities', 'sortings']"
266,A,732,['implementation']
266,B,967,"['constructive algorithms', 'graph matchings', 'implementation', 'shortest paths']"
266,C,2035,"['constructive algorithms', 'greedy', 'math']"
266,D,4000,"['graphs', 'math', 'shortest paths']"
266,E,4000,"['data structures', 'math']"
264,A,1410,"['constructive algorithms', 'data structures', 'implementation', 'two pointers']"
264,B,1645,"['dp', 'number theory']"
264,C,1963,['dp']
264,D,2586,"['dp', 'two pointers']"
264,E,3055,"['data structures', 'dp']"
265,A,816,['implementation']
265,B,1059,"['greedy', 'implementation']"
265,C,1484,"['greedy', 'implementation']"
265,D,1854,"['dp', 'number theory']"
265,E,2325,"['schedules', 'sortings']"
263,A,712,['implementation']
263,B,1046,"['greedy', 'implementation', 'sortings']"
263,C,2043,"['dfs and similar', 'implementation']"
263,D,1836,"['dfs and similar', 'graphs']"
263,E,2644,"['brute force', 'data structures', 'dp']"
261,A,1345,"['greedy', 'sortings']"
261,B,1928,"['dp', 'math', 'probabilities']"
261,C,2009,"['constructive algorithms', 'dp', 'math']"
261,D,2673,['dp']
261,E,2881,"['brute force', 'dp', 'two pointers']"
262,A,875,['implementation']
262,B,1355,['greedy']
262,C,1482,"['greedy', 'sortings']"
262,D,2309,"['combinatorics', 'dp']"
262,E,2552,['dp']
257,A,1301,"['greedy', 'implementation', 'sortings']"
257,B,1383,"['games', 'greedy', 'implementation']"
257,C,1772,"['brute force', 'geometry', 'math']"
257,D,1906,"['greedy', 'math']"
257,E,2739,"['data structures', 'implementation']"
260,A,1424,"['implementation', 'math']"
260,B,1658,"['brute force', 'implementation', 'strings']"
260,C,1718,"['greedy', 'implementation']"
260,D,2289,"['constructive algorithms', 'dsu', 'graphs', 'greedy', 'trees']"
260,E,2750,"['binary search', 'brute force', 'data structures']"
258,A,1226,"['greedy', 'math']"
258,B,1921,"['brute force', 'combinatorics', 'dp']"
258,C,2071,"['binary search', 'combinatorics', 'dp', 'math']"
258,D,2623,"['dp', 'math', 'probabilities']"
258,E,2427,"['data structures', 'dfs and similar', 'trees']"
259,A,1063,"['brute force', 'strings']"
259,B,1142,"['brute force', 'implementation']"
259,C,1194,"['greedy', 'strings']"
259,D,2211,"['brute force', 'combinatorics', 'dp', 'math']"
259,E,2639,"['binary search', 'combinatorics', 'math']"
